idRule,Rule,state
1240,"CO_GT[6.6-11.9], PT08_S1_CO[647.0-1544.0], NOx_GT[2.0-288.0] --> NMHC_GT[7.0-120.0]",Not supported
1241,"NMHC_GT[7.0-231.0] --> CO_GT[0.1-6.4], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0]",Confident
1242,"CO_GT[0.1-0.8], C6H6_GT[35.9-63.7] --> PT08_S3_NOx[1705.0-2683.0]",Not supported
1243,"NO2_GT[2.0-96.0] --> PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-168.0]",Not confident
1244,"PT08_S1_CO[647.0-1079.0], PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[551.0-897.0] --> NO2_GT[2.0-150.0]",Not supported
1245,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-282.0] --> CO_GT[0.1-0.1], C6H6_GT[0.1-18.3]",Not supported
1246,"PT08_S1_CO[647.0-1544.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-23.1]",Confident
1247,"CO_GT[0.1-5.0], PT08_S1_CO[647.0-1520.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-13.5]",Confident
1248,"PT08_S4_NO2[2409.0-2775.0] --> PT08_S1_CO[647.0-1588.0], PT08_S3_NOx[322.0-1129.0]",Not supported
1249,"PT08_S1_CO[647.0-1191.0], NMHC_GT[7.0-55.0] --> NO2_GT[2.0-144.0]",Not supported
1250,"PT08_S1_CO[647.0-1740.0], NOx_GT[2.0-368.0] --> NO2_GT[295.0-340.0]",Not supported
1251,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-5.5]",Confident
1252,"PT08_S1_CO[647.0-791.0] --> CO_GT[0.1-4.8], NO2_GT[2.0-192.0]",Not supported
1253,PT08_S1_CO[647.0-1011.0] --> PT08_S2_NMHC[383.0-896.0],Confident
1254,"PT08_S3_NOx[1526.0-2683.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1722.0], C6H6_GT[25.7-63.7]",Not supported
1255,"CO_GT[6.7-11.9], PT08_S1_CO[647.0-1351.0] --> PT08_S2_NMHC[383.0-1434.0], NO2_GT[2.0-32.0]",Not supported
1256,"CO_GT[0.1-5.2], PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-160.0] --> NMHC_GT[7.0-210.0]",Not supported
1257,"PT08_S3_NOx[1559.0-2683.0] --> PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-513.0]",Not supported
1258,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-967.0], PT08_S3_NOx[322.0-1065.0] --> PT08_S2_NMHC[383.0-1413.0], NOx_GT[2.0-160.0]",Not confident
1259,"NOx_GT[517.0-1479.0], PT08_S3_NOx[1420.0-2683.0], PT08_S4_NO2[1811.0-2775.0] --> PT08_S1_CO[647.0-1662.0], NO2_GT[2.0-32.0]",Not supported
1260,"PT08_S4_NO2[2485.0-2775.0] --> PT08_S1_CO[647.0-1662.0], PT08_S2_NMHC[383.0-516.0]",Not supported
1261,"PT08_S1_CO[647.0-1451.0], PT08_S2_NMHC[383.0-620.0] --> NO2_GT[2.0-149.0]",Not confident
1262,"PT08_S1_CO[647.0-1351.0], PT08_S3_NOx[322.0-334.0] --> NO2_GT[2.0-208.0]",Not supported
1263,"PT08_S1_CO[647.0-1231.0], NOx_GT[833.0-1479.0] --> NO2_GT[2.0-120.0]",Not supported
1264,"NMHC_GT[7.0-55.0], C6H6_GT[0.1-24.7] --> CO_GT[0.1-4.8], NOx_GT[816.0-1479.0]",Not supported
1265,PT08_S1_CO[647.0-999.0] --> PT08_S2_NMHC[383.0-836.0],Confident
1266,"PT08_S1_CO[647.0-1617.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[322.0-553.0] --> NO2_GT[2.0-224.0]",Not supported
1267,PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2],Not confident
1268,"C6H6_GT[25.7-63.7] --> CO_GT[0.1-3.2], NOx_GT[517.0-1479.0]",Not supported
1269,"PT08_S1_CO[647.0-903.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-2.3]",Not confident
1270,"CO_GT[0.1-1.8], PT08_S1_CO[647.0-1383.0], NOx_GT[2.0-449.0] --> NMHC_GT[7.0-221.0]",Not supported
1271,"CO_GT[0.1-2.8], PT08_S1_CO[647.0-1217.0], NOx_GT[2.0-468.0] --> NMHC_GT[7.0-254.0]",Not supported
1272,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-96.0] --> C6H6_GT[0.1-4.7]",Not confident
1273,"PT08_S1_CO[647.0-1755.0], C6H6_GT[0.1-19.9] --> PT08_S2_NMHC[383.0-676.0]",Not confident
1274,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1804.0] --> PT08_S2_NMHC[383.0-1316.0]",Not supported
1275,"PT08_S3_NOx[322.0-489.0], PT08_S4_NO2[2775.0-2775.0] --> PT08_S1_CO[647.0-1669.0], PT08_S2_NMHC[383.0-772.0]",Not supported
1276,"NO2_GT[2.0-160.0], PT08_S4_NO2[1787.0-2775.0] --> PT08_S1_CO[647.0-1087.0], PT08_S3_NOx[322.0-1065.0]",Not supported
1277,NOx_GT[2.0-272.0] --> NO2_GT[267.0-340.0],Not supported
1278,"NMHC_GT[7.0-138.0] --> CO_GT[0.1-3.2], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-168.0]",Not supported
1279,"NMHC_GT[7.0-274.0] --> NOx_GT[2.0-160.0], NO2_GT[2.0-224.0]",Confident
1280,"CO_GT[0.1-0.5], PT08_S1_CO[647.0-840.0], NOx_GT[2.0-178.0] --> C6H6_GT[0.1-15.6], NO2_GT[2.0-52.0]",Not supported
1281,PT08_S3_NOx[322.0-334.0] --> PT08_S2_NMHC[383.0-1156.0],Not supported
1282,"PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-319.0] --> C6H6_GT[0.1-9.0]",Confident
1283,"NMHC_GT[7.0-301.0], PT08_S3_NOx[322.0-553.0] --> NO2_GT[267.0-340.0]",Not supported
